Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,mod name,age,nationality,value_eur,overall,Season
Defender,1,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Maximilian Kilman,21,England,180000,56,2018-19
Forward,35,,,30.0,,,18.0,7.0,13.0,9.0,,,,,,,,,,3,802,22.91,10.0,43.0,,,,3,0,53,7.0,12,1.0,9.0,2.0,1.0,0.34,5.0,0.0,72.0,23.0,32%,10.0,,,,,,,,,Joshua King,26,Norway,12500000,78,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Nya Kirby,18,England,325000,59,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Davy Klaassen,25,Netherlands,15500000,79,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Ragnar Klavan,32,Estonia,5000000,77,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Josh Knight,20,England,425000,61,2018-19
Midfielder,30,,,33.0,64%,,10.0,29.0,6.0,2.0,,120.0,100.0,109.0,32.0,16.0,8.0,,0.0,6,616,20.53,6.0,107.0,36%,1.0,38.0,4,1,22,3.0,2,0.0,0.0,2.0,0.0,0.07,0.0,0.0,27.0,9.0,33%,2.0,,,,,,,,,Anthony Knockaert,26,France,8000000,75,2018-19
Defender,17,5.0,7.0,16.0,63%,0.0,2.0,16.0,55.0,38.0,0.0,68.0,55.0,34.0,3.0,36.0,17.0,0.0,0.0,0,"1,227",72.18,0.0,0.0,0%,0.0,63.0,6,0,17,1.0,1,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,Vincent Kompany,32,Belgium,22000000,85,2018-19
Defender,32,3.0,65.0,74.0,62%,1.0,1.0,65.0,97.0,38.0,1.0,121.0,162.0,85.0,10.0,54.0,36.0,1.0,1.0,1,"1,149",35.91,1.0,28.0,14%,1.0,70.0,4,0,20,2.0,1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Terence Kongolo,24,Netherlands,8500000,76,2018-19
Defender,17,3.0,23.0,19.0,58%,0.0,0.0,30.0,70.0,45.0,0.0,80.0,59.0,46.0,1.0,25.0,28.0,0.0,0.0,0,891,52.41,0.0,0.0,0%,0.0,59.0,1,0,9,0.0,3,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,Laurent Koscielny,32,France,12500000,82,2018-19
Midfielder,31,,,58.0,55%,,4.0,16.0,31.0,17.0,,113.0,149.0,161.0,12.0,64.0,72.0,,0.0,2,765,24.68,0.0,8.0,13%,1.0,20.0,3,0,34,3.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,8.0,40%,2.0,,,,,,,,,Cheikhou Kouyaté,28,Senegal,6000000,76,2018-19
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tim Krul,30,Netherlands,2600000,73,2018-19
Forward,35,,,35.0,,,19.0,15.0,29.0,22.0,,,,,,,,,,8,771,22.03,6.0,29.0,,,,2,0,51,24.0,13,0.0,12.0,1.0,1.0,0.37,0.0,1.0,81.0,30.0,37%,13.0,,,,,,,,,Alexandre Lacazette,27,France,36500000,84,2018-19
Midfielder,13,,,16.0,56%,,2.0,5.0,1.0,1.0,,25.0,43.0,37.0,8.0,9.0,14.0,,0.0,0,302,23.23,0.0,8.0,25%,1.0,5.0,1,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,40%,0.0,,,,,,,,,Adam Lallana,30,England,16500000,81,2018-19
Midfielder,19,,,17.0,76%,,9.0,7.0,1.0,1.0,,59.0,58.0,80.0,20.0,4.0,15.0,,0.0,2,422,22.21,4.0,28.0,36%,6.0,8.0,2,0,23,1.0,4,1.0,1.0,2.0,1.0,0.21,0.0,0.0,29.0,11.0,38%,4.0,,,,,,,,,Erik Lamela,26,Argentina,17500000,80,2018-19
Midfielder,10,,,12.0,58%,,5.0,9.0,7.0,1.0,,48.0,35.0,45.0,13.0,3.0,11.0,,0.0,1,452,45.2,2.0,16.0,13%,4.0,9.0,2,0,5,0.0,1,1.0,0.0,0.0,0.0,0.1,0.0,0.0,11.0,4.0,36%,0.0,,,,,,,,,Manuel Lanzini,25,Argentina,23000000,81,2018-19
Defender,35,18.0,21.0,42.0,48%,0.0,3.0,39.0,95.0,62.0,0.0,182.0,139.0,93.0,3.0,78.0,57.0,0.0,0.0,3,"2,998",85.66,1.0,6.0,0%,0.0,173.0,3,0,21,2.0,3,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Aymeric Laporte,24,France,29500000,83,2018-19
Defender,32,10.0,36.0,32.0,66%,2.0,1.0,39.0,213.0,104.0,0.0,180.0,134.0,69.0,1.0,92.0,46.0,0.0,2.0,1,"1,104",34.5,2.0,2.0,0%,2.0,73.0,4,0,16,1.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Jamaal Lascelles,24,England,12000000,78,2018-19
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Shayne Lavery,19,Northern Ireland,450000,60,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Achraf Lazaar,26,Morocco,725000,67,2018-19
Defender,26,3.0,53.0,56.0,64%,0.0,3.0,54.0,122.0,48.0,0.0,164.0,129.0,106.0,10.0,56.0,45.0,0.0,1.0,1,"1,386",53.31,1.0,17.0,24%,1.0,91.0,5,0,28,3.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Maxime Marchand,28,France,5500000,75,2018-19
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adam Legzdins,31,England,325000,65,2018-19
Defender,12,3.0,13.0,25.0,60%,0.0,0.0,21.0,44.0,28.0,1.0,74.0,64.0,42.0,3.0,31.0,17.0,0.0,0.0,0,563,46.92,0.0,7.0,14%,3.0,81.0,0,0,11,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Florian Lejeune,27,France,10000000,78,2018-19
Midfielder,21,,,49.0,65%,,7.0,43.0,30.0,14.0,,119.0,124.0,108.0,23.0,29.0,16.0,,0.0,1,809,38.52,2.0,9.0,33%,3.0,44.0,5,0,31,1.0,1,0.0,1.0,0.0,1.0,0.05,0.0,0.0,25.0,5.0,20%,0.0,,,,,,,,,Mario Lemina,24,Gabon,13500000,78,2018-19
Midfielder,16,,,26.0,62%,,1.0,10.0,12.0,2.0,,45.0,50.0,53.0,7.0,2.0,12.0,,0.0,1,277,17.31,0.0,24.0,13%,1.0,4.0,1,0,12,0.0,1,0.0,0.0,1.0,0.0,0.06,0.0,0.0,4.0,2.0,50%,1.0,,,,,,,,,Aaron Lennon,31,England,8000000,77,2018-19
Goalkeeper,32,6.0,42.0,,,,,,,,,,,,,,,0.0,5.0,0,922,28.81,,,,,157.0,0,0,0,,0,,,,,,,,,,,,105.0,0.0,16.0,9.0,6.0,12.0,181.0,227.0,Bernd Leno,26,Germany,27000000,84,2018-19
Midfielder,13,,,13.0,46%,,3.0,8.0,7.0,1.0,,60.0,33.0,48.0,10.0,5.0,10.0,,0.0,0,391,30.08,0.0,10.0,0%,1.0,22.0,2,0,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0%,0.0,,,,,,,,,Lewis Cook,21,England,11000000,76,2018-19
Defender,14,0.0,18.0,15.0,60%,0.0,0.0,9.0,23.0,16.0,0.0,41.0,50.0,54.0,4.0,22.0,20.0,0.0,1.0,0,480,34.29,0.0,30.0,3%,0.0,14.0,3,0,11,2.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Stephan Lichtsteiner,34,Switzerland,4200000,80,2018-19
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anders Lindegaard,34,Denmark,375000,68,2018-19
Defender,30,6.0,40.0,40.0,68%,1.0,3.0,24.0,118.0,63.0,0.0,147.0,131.0,70.0,8.0,69.0,41.0,1.0,0.0,1,"1,490",49.67,4.0,1.0,0%,1.0,64.0,1,0,19,0.0,1,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,Victor Lindelöf,23,Sweden,14500000,79,2018-19
Midfielder,27,,,29.0,62%,,8.0,10.0,5.0,2.0,,66.0,72.0,111.0,13.0,5.0,27.0,,0.0,2,761,28.19,5.0,18.0,11%,3.0,9.0,3,0,27,7.0,4,0.0,4.0,0.0,0.0,0.15,1.0,0.0,32.0,14.0,44%,2.0,,,,,,,,,Jesse Lingard,25,England,26500000,82,2018-19
Goalkeeper,33,12.0,33.0,,,,,,,,,,,,,,,0.0,1.0,0,"1,047",31.73,,,,,220.0,0,0,0,,0,,,,,,,,,,,,101.0,2.0,19.0,11.0,11.0,18.0,161.0,252.0,Hugo Lloris,31,France,36000000,88,2018-19
Forward,26,,,15.0,,,7.0,9.0,9.0,4.0,,,,,,,,,,0,331,12.73,1.0,12.0,,,,1,0,22,11.0,2,0.0,1.0,1.0,0.0,0.08,0.0,0.0,28.0,10.0,36%,3.0,,,,,,,,,Jürgen Locadia,24,Netherlands,9000000,75,2018-19
Midfielder,24,,,18.0,67%,,8.0,11.0,5.0,5.0,,74.0,103.0,85.0,41.0,21.0,21.0,,0.0,2,610,25.42,1.0,2.0,0%,2.0,11.0,0,0,10,2.0,6,2.0,3.0,1.0,0.0,0.25,0.0,0.0,28.0,8.0,29%,2.0,,,,,,,,,Ruben Loftus-Cheek,22,England,13000000,77,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Jason Lokilo,19,DR Congo,190000,56,2018-19
Defender,6,1.0,9.0,18.0,56%,0.0,0.0,7.0,34.0,18.0,0.0,24.0,44.0,31.0,1.0,20.0,17.0,0.0,0.0,1,168,28.0,1.0,0.0,0%,0.0,21.0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Kevin Long,27,Republic of Ireland,3400000,73,2018-19
Forward,21,,,15.0,,,5.0,7.0,2.0,1.0,,,,,,,,,,2,253,12.05,3.0,15.0,,,,0,0,8,2.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,3.0,25%,2.0,,,,,,,,,Ademola Lookman,20,England,5500000,72,2018-19
Goalkeeper,31,4.0,54.0,,,,,,,,,,,,,,,0.0,2.0,1,"1,006",32.45,,,,,326.0,1,0,0,,0,,,,,,,,,,,,88.0,1.0,19.0,23.0,4.0,9.0,97.0,223.0,Jonas Lössl,29,Denmark,5000000,75,2018-19
Defender,13,6.0,7.0,15.0,60%,0.0,1.0,11.0,51.0,27.0,0.0,44.0,78.0,38.0,0.0,53.0,25.0,0.0,0.0,0,821,63.15,0.0,4.0,50%,1.0,34.0,1,0,3,0.0,1,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,Dejan Lovren,28,Croatia,16000000,81,2018-19
Defender,21,4.0,41.0,56.0,63%,0.0,1.0,29.0,71.0,34.0,1.0,128.0,105.0,84.0,12.0,26.0,13.0,0.0,1.0,0,638,30.38,1.0,58.0,12%,3.0,72.0,7,0,22,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Matthew Lowton,29,England,8000000,78,2018-19
Forward,32,,,8.0,,,9.0,2.0,19.0,13.0,,,,,,,,,,0,534,16.69,3.0,46.0,,,,4,0,18,23.0,12,2.0,5.0,4.0,2.0,0.38,0.0,0.0,55.0,32.0,58%,15.0,,,,,,,,,Romelu Lukaku,25,Belgium,62500000,87,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Alexis Allister,19,Argentina,1900000,68,2018-19
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matt Macey,23,England,700000,66,2018-19
Midfielder,36,,,48.0,67%,,24.0,12.0,5.0,3.0,,126.0,187.0,163.0,50.0,11.0,34.0,,0.0,7,"1,404",39.0,13.0,205.0,33%,22.0,79.0,3,1,25,2.0,7,0.0,7.0,0.0,1.0,0.19,1.0,3.0,83.0,28.0,34%,5.0,,,,,,,,,James Maddison,21,England,12000000,76,2018-19
Forward,5,,,1.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,12,2.4,0.0,0.0,,,,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Gary Madine,27,England,1100000,69,2018-19
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niki Mäenpää,33,Finland,525000,69,2018-19
Defender,31,6.0,40.0,31.0,55%,2.0,5.0,37.0,152.0,77.0,0.0,195.0,181.0,68.0,16.0,118.0,33.0,0.0,1.0,0,"1,747",56.35,1.0,1.0,0%,2.0,191.0,6,1,20,4.0,3,1.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,Harry Maguire,25,England,22500000,82,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Connor Mahoney,21,England,1200000,67,2018-19
Forward,27,,,14.0,,,13.0,9.0,2.0,1.0,,,,,,,,,,4,798,29.56,9.0,73.0,,,,0,0,10,9.0,7,0.0,2.0,5.0,2.0,0.26,0.0,0.0,54.0,25.0,46%,5.0,,,,,,,,,Riyad Mahrez,27,Algeria,40500000,85,2018-19
Midfielder,16,,,33.0,67%,,1.0,19.0,11.0,9.0,,59.0,70.0,65.0,19.0,6.0,12.0,,0.0,1,451,28.19,1.0,18.0,6%,0.0,14.0,1,1,8,1.0,1,0.0,1.0,0.0,0.0,0.06,0.0,0.0,5.0,3.0,60%,0.0,,,,,,,,,Ainsley Maitland-Niles,20,England,4500000,71,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Moses Makasi,22,England,450000,62,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Scott Malone,27,England,2200000,71,2018-19
Forward,36,,,34.0,,,11.0,15.0,8.0,2.0,,,,,,,,,,1,"1,184",32.89,7.0,39.0,,,,2,0,34,25.0,22,6.0,11.0,5.0,5.0,0.61,0.0,0.0,87.0,42.0,48%,11.0,,,,,,,,,Sadio Mané,26,Senegal,52000000,86,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Eliaquim Mangala,27,France,8500000,77,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Marc Guehi,17,England,230000,58,2018-19
Midfielder,35,,,56.0,43%,,14.0,27.0,26.0,6.0,,140.0,152.0,191.0,49.0,17.0,61.0,,0.0,5,756,21.6,8.0,152.0,30%,1.0,33.0,1,0,29,6.0,1,0.0,0.0,1.0,0.0,0.03,0.0,0.0,43.0,9.0,21%,2.0,,,,,,,,,Solly March,23,England,5000000,73,2018-19
Defender,26,5.0,31.0,35.0,63%,2.0,2.0,25.0,119.0,51.0,0.0,77.0,99.0,97.0,1.0,59.0,58.0,0.0,1.0,0,882,33.92,1.0,1.0,100%,0.0,56.0,3,0,19,1.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Adrian Mariappa,31,Jamaica,3800000,74,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Dean Marney,34,England,875000,70,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Ben Marshall,27,England,2500000,71,2018-19
Forward,27,,,9.0,,,9.0,3.0,8.0,3.0,,,,,,,,,,2,707,26.19,3.0,34.0,,,,2,0,14,6.0,10,0.0,8.0,2.0,0.0,0.37,1.0,0.0,39.0,23.0,59%,5.0,,,,,,,,,Anthony Martial,22,France,35500000,83,2018-19
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emiliano Martínez,25,Argentina,3000000,72,2018-19
Defender,14,2.0,20.0,30.0,57%,0.0,2.0,17.0,36.0,22.0,0.0,52.0,69.0,50.0,7.0,23.0,15.0,0.0,0.0,1,436,31.14,2.0,31.0,16%,0.0,26.0,5,0,17,1.0,0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,Adam Masina,24,Italy,6500000,74,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Brandon Mason,20,England,1100000,65,2018-19
Defender,23,4.0,29.0,57.0,44%,0.0,1.0,36.0,56.0,33.0,0.0,146.0,119.0,102.0,36.0,21.0,21.0,0.0,0.0,1,880,38.26,0.0,37.0,11%,1.0,51.0,2,0,16,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Arthur Masuaku,24,DR Congo,8500000,76,2018-19
Defender,4,0.0,1.0,1.0,0%,0.0,0.0,7.0,5.0,1.0,0.0,5.0,5.0,5.0,2.0,2.0,3.0,0.0,0.0,0,137,34.25,1.0,0.0,0%,0.0,13.0,1,0,2,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Konstantinos Mavropanos,20,Greece,1800000,68,2018-19
Defender,15,1.0,26.0,11.0,64%,0.0,0.0,19.0,64.0,38.0,0.0,64.0,48.0,31.0,0.0,32.0,21.0,0.0,0.0,0,477,31.8,0.0,3.0,0%,0.0,45.0,2,0,6,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Alfie Mawson,24,England,9000000,75,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Chancel Mbemba,23,DR Congo,7500000,75,2018-19
Forward,22,,,10.0,,,7.0,5.0,4.0,1.0,,,,,,,,,,1,232,10.55,2.0,34.0,,,,1,0,8,5.0,1,0.0,1.0,0.0,0.0,0.05,0.0,0.0,16.0,5.0,31%,0.0,,,,,,,,,Isaac Mbenza,22,Belgium,4600000,72,2018-19
Midfielder,38,,,84.0,61%,,11.0,39.0,44.0,22.0,,216.0,190.0,210.0,20.0,48.0,57.0,,0.0,6,"1,400",36.84,5.0,15.0,20%,4.0,65.0,7,0,61,2.0,3,1.0,1.0,1.0,2.0,0.08,0.0,0.0,34.0,8.0,24%,4.0,,,,,,,,,James McArthur,30,Scotland,7000000,76,2018-19
Midfielder,1,,,2.0,50%,,0.0,1.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0,6,6.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,James McCarthy,27,Republic of Ireland,8500000,78,2018-19
Midfielder,15,,,15.0,73%,,1.0,9.0,20.0,7.0,,47.0,40.0,27.0,0.0,19.0,4.0,,0.0,0,578,38.53,0.0,1.0,0%,2.0,33.0,4,1,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0%,0.0,,,,,,,,,Kevin McDonald,29,Scotland,5000000,75,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,George McEachran,17,England,350000,59,2018-19
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allan McGregor,36,Scotland,750000,74,2018-19
Midfielder,21,,,36.0,,,9.0,13.0,32.0,14.0,,,,,,,,,,5,453,21.57,5.0,117.0,,,,2,0,15,1.0,3,0.0,0.0,3.0,1.0,0.14,0.0,0.0,27.0,6.0,22%,1.0,,,,,,,,,Dwight McNeil,18,England,750000,63,2018-19
Defender,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Sam McQueen,23,England,750000,66,2018-19
Midfielder,16,,,10.0,90%,,4.0,15.0,16.0,8.0,,52.0,61.0,53.0,1.0,34.0,26.0,,0.0,0,449,28.06,0.0,2.0,0%,1.0,17.0,1,0,11,1.0,2,0.0,1.0,1.0,0.0,0.13,0.0,0.0,15.0,6.0,40%,2.0,,,,,,,,,Scott McTominay,21,Scotland,3800000,71,2018-19
Defender,38,8.0,68.0,54.0,43%,1.0,1.0,48.0,232.0,127.0,3.0,246.0,227.0,143.0,8.0,149.0,105.0,2.0,1.0,2,"1,502",39.53,3.0,4.0,50%,1.0,180.0,9,0,27,0.0,0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,Ben Mee,28,England,12000000,80,2018-19
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Ibrahim Meite,21,England,210000,58,2018-19
Midfielder,20,,,34.0,74%,,5.0,13.0,13.0,8.0,,58.0,89.0,96.0,29.0,23.0,43.0,,0.0,1,255,12.75,2.0,27.0,33%,1.0,6.0,0,0,7,3.0,4,0.0,2.0,2.0,1.0,0.2,1.0,0.0,20.0,10.0,50%,0.0,,,,,,,,,Nathaniel Mendez-Laing,26,England,2800000,71,2018-19
Midfielder,31,,,33.0,55%,,1.0,24.0,23.0,4.0,,146.0,93.0,76.0,16.0,8.0,15.0,,1.0,0,"1,092",35.23,0.0,3.0,67%,2.0,50.0,5,0,22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0%,0.0,,,,,,,,,Nampalys Mendy,26,France,5500000,74,2018-19
Defender,13,2.0,17.0,9.0,33%,0.0,0.0,14.0,57.0,25.0,0.0,47.0,47.0,30.0,3.0,31.0,19.0,0.0,1.0,1,405,31.15,1.0,1.0,0%,0.0,17.0,1,0,7,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Chris Mepham,20,Wales,2500000,70,2018-19
